,tg,lon,lat,twcrPath,era20cPath,eraintPath,merraPath,erafivePath
557,pemba_c_192c_mozambique.csv,40.5,-12.967,./20cr/pemba_c_192c_mozambique.csv,./era20c/pemba_c_192c_mozambique.csv,./eraint/pemba_c_192c_mozambique.csv,./merra/pemba_c_192c_mozambique.csv,./erafive/pemba_c_192c_mozambique.csv
558,penang_144a_malaysia.csv,100.35,5.4217,./20cr/penang_144a_malaysia.csv,./era20c/penang_144a_malaysia.csv,./eraint/penang_144a_malaysia.csv,./merra/penang_144a_malaysia.csv,./erafive/penang_144a_malaysia.csv
559,penrhyn_024a_cook_islands.csv,-158.05,-8.9767,./20cr/penrhyn_024a_cook_islands.csv,./era20c/penrhyn_024a_cook_islands.csv,./eraint/penrhyn_024a_cook_islands.csv,./merra/penrhyn_024a_cook_islands.csv,./erafive/penrhyn_024a_cook_islands.csv
560,"pensacola,fl_762a_usa.csv",-87.213,30.403,"./20cr/pensacola,fl_762a_usa.csv","./era20c/pensacola,fl_762a_usa.csv","./eraint/pensacola,fl_762a_usa.csv","./merra/pensacola,fl_762a_usa.csv","./erafive/pensacola,fl_762a_usa.csv"
561,"penuelas,_pr_243a_usa.csv",-66.762,17.972,"./20cr/penuelas,_pr_243a_usa.csv","./era20c/penuelas,_pr_243a_usa.csv","./eraint/penuelas,_pr_243a_usa.csv","./merra/penuelas,_pr_243a_usa.csv","./erafive/penuelas,_pr_243a_usa.csv"
562,peter___paul_rocks_201a_brazil.csv,-29.343000000000004,0.92,./20cr/peter___paul_rocks_201a_brazil.csv,./era20c/peter___paul_rocks_201a_brazil.csv,./eraint/peter___paul_rocks_201a_brazil.csv,./merra/peter___paul_rocks_201a_brazil.csv,./erafive/peter___paul_rocks_201a_brazil.csv
563,philadelphia_pier9n__usa.csv,-75.142,39.933,./20cr/philadelphia_pier9n__usa.csv,./era20c/philadelphia_pier9n__usa.csv,./eraint/philadelphia_pier9n__usa.csv,./merra/philadelphia_pier9n__usa.csv,./erafive/philadelphia_pier9n__usa.csv
564,pietarsaari_009_finland.csv,22.69,63.709,./20cr/pietarsaari_009_finland.csv,./era20c/pietarsaari_009_finland.csv,./eraint/pietarsaari_009_finland.csv,./merra/pietarsaari_009_finland.csv,./erafive/pietarsaari_009_finland.csv
565,pisco_b_683b_peru.csv,-76.133,-13.417,./20cr/pisco_b_683b_peru.csv,./era20c/pisco_b_683b_peru.csv,./eraint/pisco_b_683b_peru.csv,./merra/pisco_b_683b_peru.csv,./erafive/pisco_b_683b_peru.csv
566,pohnpei_c_001c_fd._st._micronesia.csv,158.23,6.9833,./20cr/pohnpei_c_001c_fd._st._micronesia.csv,./era20c/pohnpei_c_001c_fd._st._micronesia.csv,./eraint/pohnpei_c_001c_fd._st._micronesia.csv,./merra/pohnpei_c_001c_fd._st._micronesia.csv,./erafive/pohnpei_c_001c_fd._st._micronesia.csv
567,"pointatkinson,bc_07795_canada.csv",-123.25,49.337,"./20cr/pointatkinson,bc_07795_canada.csv","./era20c/pointatkinson,bc_07795_canada.csv","./eraint/pointatkinson,bc_07795_canada.csv","./merra/pointatkinson,bc_07795_canada.csv","./erafive/pointatkinson,bc_07795_canada.csv"
568,pointe_a_pitre_272a_france.csv,-61.533,16.233,./20cr/pointe_a_pitre_272a_france.csv,./era20c/pointe_a_pitre_272a_france.csv,./eraint/pointe_a_pitre_272a_france.csv,./merra/pointe_a_pitre_272a_france.csv,./erafive/pointe_a_pitre_272a_france.csv
569,pointe_noire_b_234b_congo.csv,11.85,-4.8,./20cr/pointe_noire_b_234b_congo.csv,./era20c/pointe_noire_b_234b_congo.csv,./eraint/pointe_noire_b_234b_congo.csv,./merra/pointe_noire_b_234b_congo.csv,./erafive/pointe_noire_b_234b_congo.csv
570,"pointlarue,seychelles_001.csv",55.528,-4.6717,"./20cr/pointlarue,seychelles_001.csv","./era20c/pointlarue,seychelles_001.csv","./eraint/pointlarue,seychelles_001.csv","./merra/pointlarue,seychelles_001.csv","./erafive/pointlarue,seychelles_001.csv"
571,point_fortin_728a_trinidad_and_tobago.csv,-61.417,10.1,./20cr/point_fortin_728a_trinidad_and_tobago.csv,./era20c/point_fortin_728a_trinidad_and_tobago.csv,./eraint/point_fortin_728a_trinidad_and_tobago.csv,./merra/point_fortin_728a_trinidad_and_tobago.csv,./erafive/point_fortin_728a_trinidad_and_tobago.csv
572,ponta_delgada_211a_portugal.csv,-25.672,37.735,./20cr/ponta_delgada_211a_portugal.csv,./era20c/ponta_delgada_211a_portugal.csv,./eraint/ponta_delgada_211a_portugal.csv,./merra/ponta_delgada_211a_portugal.csv,./erafive/ponta_delgada_211a_portugal.csv
573,"port_aux_basques,nf_00665_canada.csv",-59.133,47.567,"./20cr/port_aux_basques,nf_00665_canada.csv","./era20c/port_aux_basques,nf_00665_canada.csv","./eraint/port_aux_basques,nf_00665_canada.csv","./merra/port_aux_basques,nf_00665_canada.csv","./erafive/port_aux_basques,nf_00665_canada.csv"
574,port_bloc_.csv,-1.0616,45.569,./20cr/port_bloc_.csv,./era20c/port_bloc_.csv,./eraint/port_bloc_.csv,./merra/port_bloc_.csv,./erafive/port_bloc_.csv
575,port_camargue_france.csv,4.1264,43.52,./20cr/port_camargue_france.csv,./era20c/port_camargue_france.csv,./eraint/port_camargue_france.csv,./merra/port_camargue_france.csv,./erafive/port_camargue_france.csv
576,port_tudy_.csv,-3.4459,47.644,./20cr/port_tudy_.csv,./era20c/port_tudy_.csv,./eraint/port_tudy_.csv,./merra/port_tudy_.csv,./erafive/port_tudy_.csv
577,port_vendres_france.csv,3.1075,42.52,./20cr/port_vendres_france.csv,./era20c/port_vendres_france.csv,./eraint/port_vendres_france.csv,./merra/port_vendres_france.csv,./erafive/port_vendres_france.csv
578,portadelaideouter_020_australia.csv,138.6,-34.926,./20cr/portadelaideouter_020_australia.csv,./era20c/portadelaideouter_020_australia.csv,./eraint/portadelaideouter_020_australia.csv,./merra/portadelaideouter_020_australia.csv,./erafive/portadelaideouter_020_australia.csv
579,portbury_p341_uk.csv,-2.7285,51.5,./20cr/portbury_p341_uk.csv,./era20c/portbury_p341_uk.csv,./eraint/portbury_p341_uk.csv,./merra/portbury_p341_uk.csv,./erafive/portbury_p341_uk.csv
580,"portelizabeth,southafrica_001.csv",25.63,-33.96,"./20cr/portelizabeth,southafrica_001.csv","./era20c/portelizabeth,southafrica_001.csv","./eraint/portelizabeth,southafrica_001.csv","./merra/portelizabeth,southafrica_001.csv","./erafive/portelizabeth,southafrica_001.csv"
581,portellen_p202_uk.csv,-6.1901,55.627,./20cr/portellen_p202_uk.csv,./era20c/portellen_p202_uk.csv,./eraint/portellen_p202_uk.csv,./merra/portellen_p202_uk.csv,./erafive/portellen_p202_uk.csv
582,porterin_p919_uk.csv,-4.7681,54.085,./20cr/porterin_p919_uk.csv,./era20c/porterin_p919_uk.csv,./eraint/porterin_p919_uk.csv,./merra/porterin_p919_uk.csv,./erafive/porterin_p919_uk.csv
583,"porthardy,bc_08408_canada.csv",-127.49,50.722,"./20cr/porthardy,bc_08408_canada.csv","./era20c/porthardy,bc_08408_canada.csv","./eraint/porthardy,bc_08408_canada.csv","./merra/porthardy,bc_08408_canada.csv","./erafive/porthardy,bc_08408_canada.csv"
584,porthedland_022_australia.csv,118.58,-20.314,./20cr/porthedland_022_australia.csv,./era20c/porthedland_022_australia.csv,./eraint/porthedland_022_australia.csv,./merra/porthedland_022_australia.csv,./erafive/porthedland_022_australia.csv
585,portisabel_usa.csv,-97.215,26.06,./20cr/portisabel_usa.csv,./era20c/portisabel_usa.csv,./eraint/portisabel_usa.csv,./merra/portisabel_usa.csv,./erafive/portisabel_usa.csv
586,"portland,me_252a_usa.csv",-70.247,43.657,"./20cr/portland,me_252a_usa.csv","./era20c/portland,me_252a_usa.csv","./eraint/portland,me_252a_usa.csv","./merra/portland,me_252a_usa.csv","./erafive/portland,me_252a_usa.csv"
587,"portland,s.aus._129a_australia.csv",141.6,-38.333,"./20cr/portland,s.aus._129a_australia.csv","./era20c/portland,s.aus._129a_australia.csv","./eraint/portland,s.aus._129a_australia.csv","./merra/portland,s.aus._129a_australia.csv","./erafive/portland,s.aus._129a_australia.csv"
588,portland_maine__usa.csv,-70.247,43.657,./20cr/portland_maine__usa.csv,./era20c/portland_maine__usa.csv,./eraint/portland_maine__usa.csv,./merra/portland_maine__usa.csv,./erafive/portland_maine__usa.csv
589,portlincoln_023_australia.csv,135.86,-34.72,./20cr/portlincoln_023_australia.csv,./era20c/portlincoln_023_australia.csv,./eraint/portlincoln_023_australia.csv,./merra/portlincoln_023_australia.csv,./erafive/portlincoln_023_australia.csv
590,portlonsdale_017_australia.csv,138.5,-35.099000000000004,./20cr/portlonsdale_017_australia.csv,./era20c/portlonsdale_017_australia.csv,./eraint/portlonsdale_017_australia.csv,./merra/portlonsdale_017_australia.csv,./erafive/portlonsdale_017_australia.csv
591,"portlouis_c,mauritius_001.csv",57.49,-20.153,"./20cr/portlouis_c,mauritius_001.csv","./era20c/portlouis_c,mauritius_001.csv","./eraint/portlouis_c,mauritius_001.csv","./merra/portlouis_c,mauritius_001.csv","./erafive/portlouis_c,mauritius_001.csv"
592,portmansfield_usa.csv,-97.422,26.555,./20cr/portmansfield_usa.csv,./era20c/portmansfield_usa.csv,./eraint/portmansfield_usa.csv,./merra/portmansfield_usa.csv,./erafive/portmansfield_usa.csv
593,"portogrande,capeverde_001.csv",-24.983,16.867,"./20cr/portogrande,capeverde_001.csv","./era20c/portogrande,capeverde_001.csv","./eraint/portogrande,capeverde_001.csv","./merra/portogrande,capeverde_001.csv","./erafive/portogrande,capeverde_001.csv"
594,porto_empedocle_porto+empedocle_italy.csv,13.527,37.286,./20cr/porto_empedocle_porto+empedocle_italy.csv,./era20c/porto_empedocle_porto+empedocle_italy.csv,./eraint/porto_empedocle_porto+empedocle_italy.csv,./merra/porto_empedocle_porto+empedocle_italy.csv,./erafive/porto_empedocle_porto+empedocle_italy.csv
595,porto_grande_216a_portugal.csv,-24.983,16.867,./20cr/porto_grande_216a_portugal.csv,./era20c/porto_grande_216a_portugal.csv,./eraint/porto_grande_216a_portugal.csv,./merra/porto_grande_216a_portugal.csv,./erafive/porto_grande_216a_portugal.csv
596,porto_torres_porto+torres_italy.csv,8.4039,40.842,./20cr/porto_torres_porto+torres_italy.csv,./era20c/porto_torres_porto+torres_italy.csv,./eraint/porto_torres_porto+torres_italy.csv,./merra/porto_torres_porto+torres_italy.csv,./erafive/porto_torres_porto+torres_italy.csv
597,portpatrick_p063_uk.csv,-5.12,54.843,./20cr/portpatrick_p063_uk.csv,./era20c/portpatrick_p063_uk.csv,./eraint/portpatrick_p063_uk.csv,./merra/portpatrick_p063_uk.csv,./erafive/portpatrick_p063_uk.csv
598,portpirie_024_australia.csv,138.01,-33.177,./20cr/portpirie_024_australia.csv,./era20c/portpirie_024_australia.csv,./eraint/portpirie_024_australia.csv,./merra/portpirie_024_australia.csv,./erafive/portpirie_024_australia.csv
599,portrush_p935_uk.csv,-6.6568,55.207,./20cr/portrush_p935_uk.csv,./era20c/portrush_p935_uk.csv,./eraint/portrush_p935_uk.csv,./merra/portrush_p935_uk.csv,./erafive/portrush_p935_uk.csv
600,portsanluis_usa.csv,-120.76,35.177,./20cr/portsanluis_usa.csv,./era20c/portsanluis_usa.csv,./eraint/portsanluis_usa.csv,./merra/portsanluis_usa.csv,./erafive/portsanluis_usa.csv
601,portsmouth_p008_uk.csv,-1.1118,50.803,./20cr/portsmouth_p008_uk.csv,./era20c/portsmouth_p008_uk.csv,./eraint/portsmouth_p008_uk.csv,./merra/portsmouth_p008_uk.csv,./erafive/portsmouth_p008_uk.csv
602,"portvictoria_b,seychelles_001.csv",55.458,-4.6217,"./20cr/portvictoria_b,seychelles_001.csv","./era20c/portvictoria_b,seychelles_001.csv","./eraint/portvictoria_b,seychelles_001.csv","./merra/portvictoria_b,seychelles_001.csv","./erafive/portvictoria_b,seychelles_001.csv"
603,"portvila_b,vanuatu_001.csv",168.32,-17.733,"./20cr/portvila_b,vanuatu_001.csv","./era20c/portvila_b,vanuatu_001.csv","./eraint/portvila_b,vanuatu_001.csv","./merra/portvila_b,vanuatu_001.csv","./erafive/portvila_b,vanuatu_001.csv"
604,port_allen_553a_usa.csv,-159.6,21.9,./20cr/port_allen_553a_usa.csv,./era20c/port_allen_553a_usa.csv,./eraint/port_allen_553a_usa.csv,./merra/port_allen_553a_usa.csv,./erafive/port_allen_553a_usa.csv
605,"port_angeles,_wa_584a_usa.csv",-123.44,48.125,"./20cr/port_angeles,_wa_584a_usa.csv","./era20c/port_angeles,_wa_584a_usa.csv","./eraint/port_angeles,_wa_584a_usa.csv","./merra/port_angeles,_wa_584a_usa.csv","./erafive/port_angeles,_wa_584a_usa.csv"
606,"port_canaveral,_fl_774a_usa.csv",-80.593,28.415,"./20cr/port_canaveral,_fl_774a_usa.csv","./era20c/port_canaveral,_fl_774a_usa.csv","./eraint/port_canaveral,_fl_774a_usa.csv","./merra/port_canaveral,_fl_774a_usa.csv","./erafive/port_canaveral,_fl_774a_usa.csv"
607,port_chalmers_669a_new_zealand.csv,170.65,-45.817,./20cr/port_chalmers_669a_new_zealand.csv,./era20c/port_chalmers_669a_new_zealand.csv,./eraint/port_chalmers_669a_new_zealand.csv,./merra/port_chalmers_669a_new_zealand.csv,./erafive/port_chalmers_669a_new_zealand.csv
608,port_elizabeth_184a_south_africa.csv,25.63,-33.96,./20cr/port_elizabeth_184a_south_africa.csv,./era20c/port_elizabeth_184a_south_africa.csv,./eraint/port_elizabeth_184a_south_africa.csv,./merra/port_elizabeth_184a_south_africa.csv,./erafive/port_elizabeth_184a_south_africa.csv
609,port_ferreol_france.csv,6.7176,43.359,./20cr/port_ferreol_france.csv,,./eraint/port_ferreol_france.csv,./merra/port_ferreol_france.csv,./erafive/port_ferreol_france.csv
610,port_hedland_169a_australia.csv,118.58,-20.318,./20cr/port_hedland_169a_australia.csv,./era20c/port_hedland_169a_australia.csv,./eraint/port_hedland_169a_australia.csv,./merra/port_hedland_169a_australia.csv,./erafive/port_hedland_169a_australia.csv
611,"port_isabel,tx_772a_usa.csv",-97.215,26.06,"./20cr/port_isabel,tx_772a_usa.csv","./era20c/port_isabel,tx_772a_usa.csv","./eraint/port_isabel,tx_772a_usa.csv","./merra/port_isabel,tx_772a_usa.csv","./erafive/port_isabel,tx_772a_usa.csv"
612,port_kembla_342a_australia.csv,150.91,-34.473,./20cr/port_kembla_342a_australia.csv,./era20c/port_kembla_342a_australia.csv,./eraint/port_kembla_342a_australia.csv,./merra/port_kembla_342a_australia.csv,./erafive/port_kembla_342a_australia.csv
613,port_louis_c_103c_mauritius.csv,57.49,-20.153,./20cr/port_louis_c_103c_mauritius.csv,./era20c/port_louis_c_103c_mauritius.csv,./eraint/port_louis_c_103c_mauritius.csv,./merra/port_louis_c_103c_mauritius.csv,./erafive/port_louis_c_103c_mauritius.csv
614,port_moresby_064a_papua_new_guinea.csv,147.14,-9.4783,./20cr/port_moresby_064a_papua_new_guinea.csv,./era20c/port_moresby_064a_papua_new_guinea.csv,./eraint/port_moresby_064a_papua_new_guinea.csv,./merra/port_moresby_064a_papua_new_guinea.csv,./erafive/port_moresby_064a_papua_new_guinea.csv
615,port_nolloth_701a_south_africa.csv,16.867,-29.25,./20cr/port_nolloth_701a_south_africa.csv,./era20c/port_nolloth_701a_south_africa.csv,./eraint/port_nolloth_701a_south_africa.csv,./merra/port_nolloth_701a_south_africa.csv,./erafive/port_nolloth_701a_south_africa.csv
616,port_of_spain_248a_trinidad_and_tobago.csv,-61.517,10.65,./20cr/port_of_spain_248a_trinidad_and_tobago.csv,./era20c/port_of_spain_248a_trinidad_and_tobago.csv,./eraint/port_of_spain_248a_trinidad_and_tobago.csv,./merra/port_of_spain_248a_trinidad_and_tobago.csv,./erafive/port_of_spain_248a_trinidad_and_tobago.csv
617,"port_orford,_or_557a_usa.csv",-124.5,42.74,"./20cr/port_orford,_or_557a_usa.csv","./era20c/port_orford,_or_557a_usa.csv","./eraint/port_orford,_or_557a_usa.csv","./merra/port_orford,_or_557a_usa.csv","./erafive/port_orford,_or_557a_usa.csv"
618,port_royal_782a_jamaica.csv,-76.85,17.933,./20cr/port_royal_782a_jamaica.csv,./era20c/port_royal_782a_jamaica.csv,,,
619,"port_san_luis,_ca_565a_usa.csv",-120.76,35.177,"./20cr/port_san_luis,_ca_565a_usa.csv","./era20c/port_san_luis,_ca_565a_usa.csv","./eraint/port_san_luis,_ca_565a_usa.csv","./merra/port_san_luis,_ca_565a_usa.csv","./erafive/port_san_luis,_ca_565a_usa.csv"
620,port_sonara_816a_cameroon.csv,9.1267,-4.0067,./20cr/port_sonara_816a_cameroon.csv,./era20c/port_sonara_816a_cameroon.csv,./eraint/port_sonara_816a_cameroon.csv,./merra/port_sonara_816a_cameroon.csv,./erafive/port_sonara_816a_cameroon.csv
621,port_stanley_a_290a_united_kingdom.csv,-57.867,-52.7,./20cr/port_stanley_a_290a_united_kingdom.csv,./era20c/port_stanley_a_290a_united_kingdom.csv,,,
622,port_stanley_b_290b_united_kingdom.csv,-57.933,-51.75,./20cr/port_stanley_b_290b_united_kingdom.csv,./era20c/port_stanley_b_290b_united_kingdom.csv,./eraint/port_stanley_b_290b_united_kingdom.csv,./merra/port_stanley_b_290b_united_kingdom.csv,./erafive/port_stanley_b_290b_united_kingdom.csv
623,port_stanvac_100a_australia.csv,138.47,-35.108000000000004,./20cr/port_stanvac_100a_australia.csv,./era20c/port_stanvac_100a_australia.csv,./eraint/port_stanvac_100a_australia.csv,./merra/port_stanvac_100a_australia.csv,./erafive/port_stanvac_100a_australia.csv
624,port_victoria_b_111b_seychelles.csv,55.458,-4.6217,./20cr/port_victoria_b_111b_seychelles.csv,./era20c/port_victoria_b_111b_seychelles.csv,./eraint/port_victoria_b_111b_seychelles.csv,./merra/port_victoria_b_111b_seychelles.csv,./erafive/port_victoria_b_111b_seychelles.csv
625,port_vila_b_046b_vanuatu.csv,168.32,-17.733,./20cr/port_vila_b_046b_vanuatu.csv,./era20c/port_vila_b_046b_vanuatu.csv,./eraint/port_vila_b_046b_vanuatu.csv,./merra/port_vila_b_046b_vanuatu.csv,./erafive/port_vila_b_046b_vanuatu.csv
626,"praia_c,cape_verde_222c_portugal.csv",-23.5,14.917,"./20cr/praia_c,cape_verde_222c_portugal.csv","./era20c/praia_c,cape_verde_222c_portugal.csv","./eraint/praia_c,cape_verde_222c_portugal.csv","./merra/praia_c,cape_verde_222c_portugal.csv","./erafive/praia_c,cape_verde_222c_portugal.csv"
627,praslin_106a_seychelles.csv,55.767,-4.3433,./20cr/praslin_106a_seychelles.csv,./era20c/praslin_106a_seychelles.csv,./eraint/praslin_106a_seychelles.csv,./merra/praslin_106a_seychelles.csv,./erafive/praslin_106a_seychelles.csv
628,prigi_125a_indonesia.csv,111.73,-8.28,./20cr/prigi_125a_indonesia.csv,./era20c/prigi_125a_indonesia.csv,./eraint/prigi_125a_indonesia.csv,./merra/prigi_125a_indonesia.csv,./erafive/prigi_125a_indonesia.csv
629,"princerupert,bc_09354_canada.csv",-130.33,54.317,"./20cr/princerupert,bc_09354_canada.csv","./era20c/princerupert,bc_09354_canada.csv","./eraint/princerupert,bc_09354_canada.csv","./merra/princerupert,bc_09354_canada.csv","./erafive/princerupert,bc_09354_canada.csv"
630,"princerupert,canada_001.csv",-130.17,54.317,"./20cr/princerupert,canada_001.csv","./era20c/princerupert,canada_001.csv","./eraint/princerupert,canada_001.csv","./merra/princerupert,canada_001.csv","./erafive/princerupert,canada_001.csv"
631,"progreso_c,_yuc._721c_mexico.csv",-89.667,21.283,"./20cr/progreso_c,_yuc._721c_mexico.csv","./era20c/progreso_c,_yuc._721c_mexico.csv","./eraint/progreso_c,_yuc._721c_mexico.csv","./merra/progreso_c,_yuc._721c_mexico.csv","./erafive/progreso_c,_yuc._721c_mexico.csv"
632,providence_statepier__usa.csv,-71.40100000000002,41.807,./20cr/providence_statepier__usa.csv,./era20c/providence_statepier__usa.csv,./eraint/providence_statepier__usa.csv,./merra/providence_statepier__usa.csv,./erafive/providence_statepier__usa.csv
633,"provideniya_b,russia_001.csv",-173.2,64.4,"./20cr/provideniya_b,russia_001.csv","./era20c/provideniya_b,russia_001.csv","./eraint/provideniya_b,russia_001.csv","./merra/provideniya_b,russia_001.csv","./erafive/provideniya_b,russia_001.csv"
634,"prudhoe_bay,_ak_579a_usa.csv",-148.53,70.4,"./20cr/prudhoe_bay,_ak_579a_usa.csv","./era20c/prudhoe_bay,_ak_579a_usa.csv","./eraint/prudhoe_bay,_ak_579a_usa.csv","./merra/prudhoe_bay,_ak_579a_usa.csv","./erafive/prudhoe_bay,_ak_579a_usa.csv"
635,pt._la_rue_121a_seychelles.csv,55.528,-4.6717,./20cr/pt._la_rue_121a_seychelles.csv,./era20c/pt._la_rue_121a_seychelles.csv,./eraint/pt._la_rue_121a_seychelles.csv,./merra/pt._la_rue_121a_seychelles.csv,./erafive/pt._la_rue_121a_seychelles.csv
636,"puertowilliams,chile_001.csv",-67.617,-54.933,"./20cr/puertowilliams,chile_001.csv","./era20c/puertowilliams,chile_001.csv","./eraint/puertowilliams,chile_001.csv","./merra/puertowilliams,chile_001.csv","./erafive/puertowilliams,chile_001.csv"
637,puerto_angel_672a_mexico.csv,-96.493,15.657,./20cr/puerto_angel_672a_mexico.csv,./era20c/puerto_angel_672a_mexico.csv,./eraint/puerto_angel_672a_mexico.csv,./merra/puerto_angel_672a_mexico.csv,./erafive/puerto_angel_672a_mexico.csv
638,puerto_armuelles_b_304b_panama.csv,-82.86,8.2733,./20cr/puerto_armuelles_b_304b_panama.csv,./era20c/puerto_armuelles_b_304b_panama.csv,./eraint/puerto_armuelles_b_304b_panama.csv,./merra/puerto_armuelles_b_304b_panama.csv,./erafive/puerto_armuelles_b_304b_panama.csv
639,puerto_castilla_784a_honduras.csv,-86.03299999999999,16.017,./20cr/puerto_castilla_784a_honduras.csv,./era20c/puerto_castilla_784a_honduras.csv,,,
640,puerto_cortes_b_780b_honduras.csv,-87.95,15.833,./20cr/puerto_cortes_b_780b_honduras.csv,./era20c/puerto_cortes_b_780b_honduras.csv,./eraint/puerto_cortes_b_780b_honduras.csv,./merra/puerto_cortes_b_780b_honduras.csv,./erafive/puerto_cortes_b_780b_honduras.csv
641,puerto_deseado_b_286b_argentina.csv,-65.917,-47.75,./20cr/puerto_deseado_b_286b_argentina.csv,./era20c/puerto_deseado_b_286b_argentina.csv,./eraint/puerto_deseado_b_286b_argentina.csv,./merra/puerto_deseado_b_286b_argentina.csv,./erafive/puerto_deseado_b_286b_argentina.csv
642,puerto_de_la_luz_pluz_spain.csv,-15.417,28.13300000000001,./20cr/puerto_de_la_luz_pluz_spain.csv,./era20c/puerto_de_la_luz_pluz_spain.csv,./eraint/puerto_de_la_luz_pluz_spain.csv,./merra/puerto_de_la_luz_pluz_spain.csv,./erafive/puerto_de_la_luz_pluz_spain.csv
643,puerto_madero_318a_mexico.csv,-92.433,14.717,./20cr/puerto_madero_318a_mexico.csv,./era20c/puerto_madero_318a_mexico.csv,./eraint/puerto_madero_318a_mexico.csv,./merra/puerto_madero_318a_mexico.csv,./erafive/puerto_madero_318a_mexico.csv
644,puerto_madryn_731a_argentina.csv,-65.032,-38.76300000000001,./20cr/puerto_madryn_731a_argentina.csv,./era20c/puerto_madryn_731a_argentina.csv,./eraint/puerto_madryn_731a_argentina.csv,./merra/puerto_madryn_731a_argentina.csv,./erafive/puerto_madryn_731a_argentina.csv
