,tg,lon,lat,path
643,sabang_123a_indonesia.csv,95.31700000000001,5.8883,./merra/sabang_123a_indonesia.csv
644,"sabine_pass_n,tx_766a_usa.csv",-93.87,29.73,"./merra/sabine_pass_n,tx_766a_usa.csv"
645,sado_japan.csv,138.52,38.317,./merra/sado_japan.csv
646,sagunto_sagunto_spain.csv,-0.20600000000000002,39.634,./merra/sagunto_sagunto_spain.csv
647,saigo_japan.csv,133.33,36.2,./merra/saigo_japan.csv
648,saiki_japan.csv,131.97,32.95,./merra/saiki_japan.csv
649,"saintjohn,nb_00065_canada.csv",-66.063,45.25100000000001,"./merra/saintjohn,nb_00065_canada.csv"
650,saint_gildas_.csv,-2.2464,47.14,./merra/saint_gildas_.csv
651,saint_jean_de_luz_so_.csv,-1.6816,43.395,./merra/saint_jean_de_luz_so_.csv
652,saint_malo_.csv,-2.0281,48.64100000000001,./merra/saint_malo_.csv
653,saint_nazaire_.csv,-2.2016,47.266999999999996,./merra/saint_nazaire_.csv
654,saint_paul_179a_france.csv,77.538,-38.711999999999996,./merra/saint_paul_179a_france.csv
655,saipan_b_028b_n._mariana_islands.csv,145.74,15.227,./merra/saipan_b_028b_n._mariana_islands.csv
656,sakai_japan.csv,133.25,35.55,./merra/sakai_japan.csv
657,salalah_114a_oman.csv,54.0,16.933,./merra/salalah_114a_oman.csv
658,saldahna_bay_703a_south_africa.csv,17.95,-33.016999999999996,./merra/saldahna_bay_703a_south_africa.csv
659,salerno_salerno_italy.csv,14.767999999999999,40.672,./merra/salerno_salerno_italy.csv
660,salina_cruz_394a_mexico.csv,-95.20299999999999,16.16,./merra/salina_cruz_394a_mexico.csv
661,salvador_b_708b_brazil.csv,-38.516999999999996,-12.967,./merra/salvador_b_708b_brazil.csv
662,sandakan_389a_malaysia.csv,118.07,5.81,./merra/sandakan_389a_malaysia.csv
