,tg,lon,lat,twcrPath,era20cPath,eraintPath,merraPath,erafivePath,20CR,ERA-20c,ERA-Interim,MERRA,ERA-FIVE,lowestRMSE,twcrBest,era20cBest,eraintBest,merraBest,erafiveBest
526,nuku_hiva_031a_french_polynesia,-140.08,-8.93,./20cr/nuku_hiva_031a_french_polynesia.7z,./era20c/nuku_hiva_031a_french_polynesia.7z,./eraint/nuku_hiva_031a_french_polynesia.7z,./merra/nuku_hiva_031a_french_polynesia.7z,./erafive/nuku_hiva_031a_french_polynesia.7z,0.033523839,0.032935395,0.033306597,0.03309413,0.033907267,ERA-20c,,- best reconstruction,,,
527,"ny_alesund,norway_001",11.95,78.933,"./20cr/ny_alesund,norway_001.7z","./era20c/ny_alesund,norway_001.7z","./eraint/ny_alesund,norway_001.7z","./merra/ny_alesund,norway_001.7z","./erafive/ny_alesund,norway_001.7z",0.089641736,0.077510093,0.09905977,0.093611727,0.089498657,ERA-20c,,- best reconstruction,,,
528,odawara_japan,139.15,35.233,./20cr/odawara_japan.7z,,./eraint/odawara_japan.7z,./merra/odawara_japan.7z,./erafive/odawara_japan.7z,,,,,,,,,,,
529,ofunato_japan,141.72,39.067,./20cr/ofunato_japan.7z,./era20c/ofunato_japan.7z,./eraint/ofunato_japan.7z,./merra/ofunato_japan.7z,./erafive/ofunato_japan.7z,0.075355312,0.063735195,0.052254931,0.059372464,0.059074633,ERA-Interim,,,- best reconstruction,,
530,okada_japan,139.38,34.783,./20cr/okada_japan.7z,./era20c/okada_japan.7z,./eraint/okada_japan.7z,./merra/okada_japan.7z,./erafive/okada_japan.7z,0.08388617,0.078848418,0.074505444,0.075756427,0.065701654,ERA-FIVE,,,,,- best reconstruction
531,olandsnorraudde_013_sweden,17.097,57.366,./20cr/olandsnorraudde_013_sweden.7z,./era20c/olandsnorraudde_013_sweden.7z,./eraint/olandsnorraudde_013_sweden.7z,./merra/olandsnorraudde_013_sweden.7z,./erafive/olandsnorraudde_013_sweden.7z,0.127349723,0.125368961,0.117087017,0.118824711,0.116581899,ERA-FIVE,,,,,- best reconstruction
532,omaezaki_japan,138.22,34.617,./20cr/omaezaki_japan.7z,./era20c/omaezaki_japan.7z,./eraint/omaezaki_japan.7z,./merra/omaezaki_japan.7z,./erafive/omaezaki_japan.7z,0.087339924,0.084583812,0.078814379,0.088694167,0.081520316,ERA-Interim,,,- best reconstruction,,
533,onahama_japan,140.9,36.933,./20cr/onahama_japan.7z,./era20c/onahama_japan.7z,./eraint/onahama_japan.7z,./merra/onahama_japan.7z,./erafive/onahama_japan.7z,0.070064524,0.076119998,0.062424395,0.067147216,0.060961797,ERA-FIVE,,,,,- best reconstruction
534,ortona_ortona_italy,14.415,42.356,./20cr/ortona_ortona_italy.7z,./era20c/ortona_ortona_italy.7z,./eraint/ortona_ortona_italy.7z,./merra/ortona_ortona_italy.7z,./erafive/ortona_ortona_italy.7z,0.086395033,0.092732904,0.082433196,0.089654151,0.082546222,ERA-Interim,,,- best reconstruction,,
535,osaka_japan,135.43,34.65,./20cr/osaka_japan.7z,./era20c/osaka_japan.7z,./eraint/osaka_japan.7z,./merra/osaka_japan.7z,./erafive/osaka_japan.7z,0.10264614,0.116507378,0.086845923,0.098278586,0.096559011,ERA-Interim,,,- best reconstruction,,
536,oskarshamn_014_sweden,16.478,57.275,./20cr/oskarshamn_014_sweden.7z,./era20c/oskarshamn_014_sweden.7z,./eraint/oskarshamn_014_sweden.7z,./merra/oskarshamn_014_sweden.7z,./erafive/oskarshamn_014_sweden.7z,0.121553889,0.121746961,0.115150283,0.116784927,0.14623453,ERA-Interim,,,- best reconstruction,,
537,oslo_004_norway,10.734,59.909,./20cr/oslo_004_norway.7z,./era20c/oslo_004_norway.7z,./eraint/oslo_004_norway.7z,./merra/oslo_004_norway.7z,./erafive/oslo_004_norway.7z,0.159198224,0.169063277,0.142465853,0.140901113,0.1434912,MERRA,,,,- best reconstruction,
538,otaru_japan,141,43.2,./20cr/otaru_japan.7z,./era20c/otaru_japan.7z,./eraint/otaru_japan.7z,./merra/otaru_japan.7z,./erafive/otaru_japan.7z,0.117574052,0.127800738,0.072112123,0.077772069,0.072031409,ERA-FIVE,,,,,- best reconstruction
539,otranto_otranto_italy,18.497,40.147,./20cr/otranto_otranto_italy.7z,./era20c/otranto_otranto_italy.7z,./eraint/otranto_otranto_italy.7z,./merra/otranto_otranto_italy.7z,./erafive/otranto_otranto_italy.7z,0.077880612,0.078677935,0.083415029,0.078247388,0.080977069,20CR,- best reconstruction,,,,
540,oulu_008_finland,25.418,65.04,./20cr/oulu_008_finland.7z,./era20c/oulu_008_finland.7z,./eraint/oulu_008_finland.7z,./merra/oulu_008_finland.7z,./erafive/oulu_008_finland.7z,0.229096237,0.195187202,0.167917177,0.177535758,0.169164989,ERA-Interim,,,- best reconstruction,,
541,oura_japan,130.22,32.983,./20cr/oura_japan.7z,./era20c/oura_japan.7z,./eraint/oura_japan.7z,./merra/oura_japan.7z,./erafive/oura_japan.7z,0.102387621,0.090032637,0.082922845,0.098331845,0.084943384,ERA-Interim,,,- best reconstruction,,
542,owase_japan,136.22,34.067,./20cr/owase_japan.7z,./era20c/owase_japan.7z,./eraint/owase_japan.7z,./merra/owase_japan.7z,./erafive/owase_japan.7z,0.088202639,0.094684095,0.074552913,0.08686225,0.07746832,ERA-Interim,,,- best reconstruction,,
543,padang_b_107b_indonesia,100.37,-1,./20cr/padang_b_107b_indonesia.7z,./era20c/padang_b_107b_indonesia.7z,./eraint/padang_b_107b_indonesia.7z,./merra/padang_b_107b_indonesia.7z,./erafive/padang_b_107b_indonesia.7z,0.095923569,0.099011617,0.094187445,0.0912009,0.093131687,MERRA,,,,- best reconstruction,
544,"pago_bay,_guam_037a_usa",144.8,13.428,"./20cr/pago_bay,_guam_037a_usa.7z","./era20c/pago_bay,_guam_037a_usa.7z","./eraint/pago_bay,_guam_037a_usa.7z","./merra/pago_bay,_guam_037a_usa.7z","./erafive/pago_bay,_guam_037a_usa.7z",0.051857079,0.046550956,0.046880322,0.04661063,0.046840434,ERA-20c,,- best reconstruction,,,
545,pago_pago_056a_usa_trust,-170.68,-14.283,./20cr/pago_pago_056a_usa_trust.7z,./era20c/pago_pago_056a_usa_trust.7z,./eraint/pago_pago_056a_usa_trust.7z,./merra/pago_pago_056a_usa_trust.7z,./erafive/pago_pago_056a_usa_trust.7z,0.033149629,0.032684097,0.031961254,0.031505697,0.032850492,MERRA,,,,- best reconstruction,
546,paimboeuf_,-2.0004,47.287,./20cr/paimboeuf_.7z,,./eraint/paimboeuf_.7z,./merra/paimboeuf_.7z,./erafive/paimboeuf_.7z,,,,,,,,,,,
547,paita_b_678b_peru,-81.167,-5.0833,./20cr/paita_b_678b_peru.7z,./era20c/paita_b_678b_peru.7z,./eraint/paita_b_678b_peru.7z,./merra/paita_b_678b_peru.7z,./erafive/paita_b_678b_peru.7z,0.077090578,0.079672736,0.080577136,0.078656709,0.079697728,20CR,- best reconstruction,,,,
548,palermo_palermo_italy,13.371,38.121,./20cr/palermo_palermo_italy.7z,./era20c/palermo_palermo_italy.7z,./eraint/palermo_palermo_italy.7z,./merra/palermo_palermo_italy.7z,./erafive/palermo_palermo_italy.7z,0.094382103,0.087801813,0.094469897,0.089673113,0.09081153,ERA-20c,,- best reconstruction,,,
549,palinuro_palinuro_italy,15.275,40.032,./20cr/palinuro_palinuro_italy.7z,./era20c/palinuro_palinuro_italy.7z,./eraint/palinuro_palinuro_italy.7z,./merra/palinuro_palinuro_italy.7z,./erafive/palinuro_palinuro_italy.7z,0.057734835,0.061267545,0.060995167,0.058334326,0.061342143,20CR,- best reconstruction,,,,
550,palma_de_mallorca_palmademallorca_spain,2.6375,39.56,./20cr/palma_de_mallorca_palmademallorca_spain.7z,./era20c/palma_de_mallorca_palmademallorca_spain.7z,./eraint/palma_de_mallorca_palmademallorca_spain.7z,./merra/palma_de_mallorca_palmademallorca_spain.7z,./erafive/palma_de_mallorca_palmademallorca_spain.7z,0.063230938,0.094399946,0.090794758,0.083751364,0.066185536,20CR,- best reconstruction,,,,
551,palmeira_235a_portugal,-22.983,16.755,./20cr/palmeira_235a_portugal.7z,./era20c/palmeira_235a_portugal.7z,./eraint/palmeira_235a_portugal.7z,./merra/palmeira_235a_portugal.7z,./erafive/palmeira_235a_portugal.7z,0.029213219,0.025592526,0.027526698,0.02604843,0.025653643,ERA-20c,,- best reconstruction,,,
552,palmyra_island_043a_proprietary,-162.09,5.8833,./20cr/palmyra_island_043a_proprietary.7z,./era20c/palmyra_island_043a_proprietary.7z,,,,,,,,,,,,,,
553,panama_city_beach_761a_usa,-85.88,30.213,./20cr/panama_city_beach_761a_usa.7z,./era20c/panama_city_beach_761a_usa.7z,./eraint/panama_city_beach_761a_usa.7z,./merra/panama_city_beach_761a_usa.7z,./erafive/panama_city_beach_761a_usa.7z,0.125826969,0.117731763,0.114888211,0.098055205,0.10804915,MERRA,,,,- best reconstruction,
554,papeete_b_015b_french_polynesia,-149.57,-17.532,./20cr/papeete_b_015b_french_polynesia.7z,./era20c/papeete_b_015b_french_polynesia.7z,./eraint/papeete_b_015b_french_polynesia.7z,./merra/papeete_b_015b_french_polynesia.7z,./erafive/papeete_b_015b_french_polynesia.7z,0.036715342,0.035089661,0.031195437,0.031819703,0.031322344,ERA-Interim,,,- best reconstruction,,
555,pari_159a_indonesia,106.62,-5.85,./20cr/pari_159a_indonesia.7z,./era20c/pari_159a_indonesia.7z,./eraint/pari_159a_indonesia.7z,./merra/pari_159a_indonesia.7z,./erafive/pari_159a_indonesia.7z,0.067432033,0.071373058,0.06677679,0.065929779,0.067007129,MERRA,,,,- best reconstruction,
556,"patriciabay,bc_07277_canada",-123.45,48.654,"./20cr/patriciabay,bc_07277_canada.7z","./era20c/patriciabay,bc_07277_canada.7z","./eraint/patriciabay,bc_07277_canada.7z","./merra/patriciabay,bc_07277_canada.7z","./erafive/patriciabay,bc_07277_canada.7z",0.115182361,0.108463534,0.106676175,0.102522165,0.099235997,ERA-FIVE,,,,,- best reconstruction
557,pemba_c_192c_mozambique,40.5,-12.967,./20cr/pemba_c_192c_mozambique.7z,./era20c/pemba_c_192c_mozambique.7z,./eraint/pemba_c_192c_mozambique.7z,./merra/pemba_c_192c_mozambique.7z,./erafive/pemba_c_192c_mozambique.7z,0.076509789,0.067498029,0.06823979,0.066492692,0.070146211,MERRA,,,,- best reconstruction,
558,penang_144a_malaysia,100.35,5.4217,./20cr/penang_144a_malaysia.7z,./era20c/penang_144a_malaysia.7z,./eraint/penang_144a_malaysia.7z,./merra/penang_144a_malaysia.7z,./erafive/penang_144a_malaysia.7z,0.071321514,0.067883595,0.064341237,0.066176479,0.063757903,ERA-FIVE,,,,,- best reconstruction
559,penrhyn_024a_cook_islands,-158.05,-8.9767,./20cr/penrhyn_024a_cook_islands.7z,./era20c/penrhyn_024a_cook_islands.7z,./eraint/penrhyn_024a_cook_islands.7z,./merra/penrhyn_024a_cook_islands.7z,./erafive/penrhyn_024a_cook_islands.7z,0.042423996,0.042767082,0.041128004,0.041788195,0.041839165,ERA-Interim,,,- best reconstruction,,
560,"pensacola,fl_762a_usa",-87.213,30.403,"./20cr/pensacola,fl_762a_usa.7z","./era20c/pensacola,fl_762a_usa.7z","./eraint/pensacola,fl_762a_usa.7z","./merra/pensacola,fl_762a_usa.7z","./erafive/pensacola,fl_762a_usa.7z",0.119662816,0.077229918,0.087412432,0.090828862,0.083260861,ERA-20c,,- best reconstruction,,,
561,"penuelas,_pr_243a_usa",-66.762,17.972,"./20cr/penuelas,_pr_243a_usa.7z","./era20c/penuelas,_pr_243a_usa.7z","./eraint/penuelas,_pr_243a_usa.7z","./merra/penuelas,_pr_243a_usa.7z","./erafive/penuelas,_pr_243a_usa.7z",0.031731575,0.030920742,0.030983925,0.030758295,0.034675213,MERRA,,,,- best reconstruction,
562,peter___paul_rocks_201a_brazil,-29.343,0.92,./20cr/peter___paul_rocks_201a_brazil.7z,./era20c/peter___paul_rocks_201a_brazil.7z,./eraint/peter___paul_rocks_201a_brazil.7z,./merra/peter___paul_rocks_201a_brazil.7z,./erafive/peter___paul_rocks_201a_brazil.7z,0.027073828,0.028122991,0.028555002,0.02791883,0.027297753,20CR,- best reconstruction,,,,
563,philadelphia_pier9n__usa,-75.142,39.933,./20cr/philadelphia_pier9n__usa.7z,./era20c/philadelphia_pier9n__usa.7z,./eraint/philadelphia_pier9n__usa.7z,./merra/philadelphia_pier9n__usa.7z,./erafive/philadelphia_pier9n__usa.7z,0.169606572,0.173814595,0.163240756,0.165854178,0.16044926,ERA-FIVE,,,,,- best reconstruction
564,pietarsaari_009_finland,22.69,63.709,./20cr/pietarsaari_009_finland.7z,./era20c/pietarsaari_009_finland.7z,./eraint/pietarsaari_009_finland.7z,./merra/pietarsaari_009_finland.7z,./erafive/pietarsaari_009_finland.7z,0.16501523,0.151029248,0.140243308,0.143432452,0.142570822,ERA-Interim,,,- best reconstruction,,
565,pisco_b_683b_peru,-76.133,-13.417,./20cr/pisco_b_683b_peru.7z,./era20c/pisco_b_683b_peru.7z,./eraint/pisco_b_683b_peru.7z,./merra/pisco_b_683b_peru.7z,./erafive/pisco_b_683b_peru.7z,0.074648103,0.077328495,0.076428934,0.076725164,0.079393441,20CR,- best reconstruction,,,,
566,pohnpei_c_001c_fd._st._micronesia,158.23,6.9833,./20cr/pohnpei_c_001c_fd._st._micronesia.7z,./era20c/pohnpei_c_001c_fd._st._micronesia.7z,./eraint/pohnpei_c_001c_fd._st._micronesia.7z,./merra/pohnpei_c_001c_fd._st._micronesia.7z,./erafive/pohnpei_c_001c_fd._st._micronesia.7z,0.055856869,0.054208819,0.054156185,0.054094488,0.054854082,MERRA,,,,- best reconstruction,
567,"pointatkinson,bc_07795_canada",-123.25,49.337,"./20cr/pointatkinson,bc_07795_canada.7z","./era20c/pointatkinson,bc_07795_canada.7z","./eraint/pointatkinson,bc_07795_canada.7z","./merra/pointatkinson,bc_07795_canada.7z","./erafive/pointatkinson,bc_07795_canada.7z",0.11251836,0.12400836,0.111154422,0.112131482,0.109012829,ERA-FIVE,,,,,- best reconstruction
568,pointe_a_pitre_272a_france,-61.533,16.233,./20cr/pointe_a_pitre_272a_france.7z,./era20c/pointe_a_pitre_272a_france.7z,./eraint/pointe_a_pitre_272a_france.7z,./merra/pointe_a_pitre_272a_france.7z,./erafive/pointe_a_pitre_272a_france.7z,0.037764016,0.037931411,0.038376128,0.037403029,0.038819564,MERRA,,,,- best reconstruction,
569,pointe_noire_b_234b_congo,11.85,-4.8,./20cr/pointe_noire_b_234b_congo.7z,./era20c/pointe_noire_b_234b_congo.7z,./eraint/pointe_noire_b_234b_congo.7z,./merra/pointe_noire_b_234b_congo.7z,./erafive/pointe_noire_b_234b_congo.7z,0.058777221,0.05831697,0.062179404,0.057158101,0.058176894,MERRA,,,,- best reconstruction,
570,"pointlarue,seychelles_001",55.528,-4.6717,"./20cr/pointlarue,seychelles_001.7z","./era20c/pointlarue,seychelles_001.7z","./eraint/pointlarue,seychelles_001.7z","./merra/pointlarue,seychelles_001.7z","./erafive/pointlarue,seychelles_001.7z",0.051958601,0.057521115,0.055563192,0.053217899,0.049436766,ERA-FIVE,,,,,- best reconstruction
571,point_fortin_728a_trinidad_and_tobago,-61.417,10.1,./20cr/point_fortin_728a_trinidad_and_tobago.7z,./era20c/point_fortin_728a_trinidad_and_tobago.7z,./eraint/point_fortin_728a_trinidad_and_tobago.7z,./merra/point_fortin_728a_trinidad_and_tobago.7z,./erafive/point_fortin_728a_trinidad_and_tobago.7z,0.050389085,0.052336276,0.049345704,0.051992644,0.048518825,ERA-FIVE,,,,,- best reconstruction
572,ponta_delgada_211a_portugal,-25.672,37.735,./20cr/ponta_delgada_211a_portugal.7z,./era20c/ponta_delgada_211a_portugal.7z,./eraint/ponta_delgada_211a_portugal.7z,./merra/ponta_delgada_211a_portugal.7z,./erafive/ponta_delgada_211a_portugal.7z,0.05247378,0.052649931,0.049942754,0.04652272,0.058432276,MERRA,,,,- best reconstruction,
573,"port_aux_basques,nf_00665_canada",-59.133,47.567,"./20cr/port_aux_basques,nf_00665_canada.7z","./era20c/port_aux_basques,nf_00665_canada.7z","./eraint/port_aux_basques,nf_00665_canada.7z","./merra/port_aux_basques,nf_00665_canada.7z","./erafive/port_aux_basques,nf_00665_canada.7z",0.122190142,0.127722895,0.127289246,0.11699042,0.145143305,MERRA,,,,- best reconstruction,
574,port_bloc_,-1.0616,45.569,./20cr/port_bloc_.7z,./era20c/port_bloc_.7z,./eraint/port_bloc_.7z,./merra/port_bloc_.7z,./erafive/port_bloc_.7z,0.113403732,0.100156483,0.125366154,0.128468469,0.116378397,ERA-20c,,- best reconstruction,,,
575,port_camargue_france,4.1264,43.52,./20cr/port_camargue_france.7z,./era20c/port_camargue_france.7z,./eraint/port_camargue_france.7z,./merra/port_camargue_france.7z,./erafive/port_camargue_france.7z,0.095810054,0.112178128,0.089827404,0.090707248,0.092262769,ERA-Interim,,,- best reconstruction,,
576,port_tudy_,-3.4459,47.644,./20cr/port_tudy_.7z,./era20c/port_tudy_.7z,./eraint/port_tudy_.7z,./merra/port_tudy_.7z,./erafive/port_tudy_.7z,0.1065884,0.087627232,0.08153741,0.084515821,0.08418875,ERA-Interim,,,- best reconstruction,,
577,port_vendres_france,3.1075,42.52,./20cr/port_vendres_france.7z,./era20c/port_vendres_france.7z,./eraint/port_vendres_france.7z,./merra/port_vendres_france.7z,./erafive/port_vendres_france.7z,0.074199652,0.064987315,0.068333774,0.075714438,0.070794602,ERA-20c,,- best reconstruction,,,
578,portadelaideouter_020_australia,138.6,-34.926,./20cr/portadelaideouter_020_australia.7z,./era20c/portadelaideouter_020_australia.7z,./eraint/portadelaideouter_020_australia.7z,./merra/portadelaideouter_020_australia.7z,./erafive/portadelaideouter_020_australia.7z,0.200281803,0.130568377,0.1342142,0.153498162,0.148364357,ERA-20c,,- best reconstruction,,,
579,portbury_p341_uk,-2.7285,51.5,./20cr/portbury_p341_uk.7z,./era20c/portbury_p341_uk.7z,./eraint/portbury_p341_uk.7z,./merra/portbury_p341_uk.7z,./erafive/portbury_p341_uk.7z,0.220488736,0.223324755,0.214382762,0.208319487,0.224515206,MERRA,,,,- best reconstruction,
580,"portelizabeth,southafrica_001",25.63,-33.96,"./20cr/portelizabeth,southafrica_001.7z","./era20c/portelizabeth,southafrica_001.7z","./eraint/portelizabeth,southafrica_001.7z","./merra/portelizabeth,southafrica_001.7z","./erafive/portelizabeth,southafrica_001.7z",0.095721323,0.154750381,0.081009273,0.090049881,0.082428374,ERA-Interim,,,- best reconstruction,,
581,portellen_p202_uk,-6.1901,55.627,./20cr/portellen_p202_uk.7z,./era20c/portellen_p202_uk.7z,./eraint/portellen_p202_uk.7z,./merra/portellen_p202_uk.7z,./erafive/portellen_p202_uk.7z,0.166629149,0.14557817,0.195251531,0.209301467,0.138034476,ERA-FIVE,,,,,- best reconstruction
582,porterin_p919_uk,-4.7681,54.085,./20cr/porterin_p919_uk.7z,./era20c/porterin_p919_uk.7z,./eraint/porterin_p919_uk.7z,./merra/porterin_p919_uk.7z,./erafive/porterin_p919_uk.7z,0.17493309,0.143903137,0.175325845,0.141532984,0.125172966,ERA-FIVE,,,,,- best reconstruction
583,"porthardy,bc_08408_canada",-127.49,50.722,"./20cr/porthardy,bc_08408_canada.7z","./era20c/porthardy,bc_08408_canada.7z","./eraint/porthardy,bc_08408_canada.7z","./merra/porthardy,bc_08408_canada.7z","./erafive/porthardy,bc_08408_canada.7z",0.1251216,0.123174004,0.095337078,0.099465787,0.1140566,ERA-Interim,,,- best reconstruction,,
584,porthedland_022_australia,118.58,-20.314,./20cr/porthedland_022_australia.7z,./era20c/porthedland_022_australia.7z,./eraint/porthedland_022_australia.7z,./merra/porthedland_022_australia.7z,./erafive/porthedland_022_australia.7z,0.088585949,0.080879164,0.069726974,0.079695103,0.084326811,ERA-Interim,,,- best reconstruction,,
585,portisabel_usa,-97.215,26.06,./20cr/portisabel_usa.7z,./era20c/portisabel_usa.7z,./eraint/portisabel_usa.7z,./merra/portisabel_usa.7z,./erafive/portisabel_usa.7z,0.085017694,0.089990364,0.077738451,0.08207006,0.086754446,ERA-Interim,,,- best reconstruction,,
586,"portland,me_252a_usa",-70.247,43.657,"./20cr/portland,me_252a_usa.7z","./era20c/portland,me_252a_usa.7z","./eraint/portland,me_252a_usa.7z","./merra/portland,me_252a_usa.7z","./erafive/portland,me_252a_usa.7z",0.093911559,0.103758892,0.093471019,0.119833551,0.101187805,ERA-Interim,,,- best reconstruction,,
587,"portland,s.aus._129a_australia",141.6,-38.333,"./20cr/portland,s.aus._129a_australia.7z","./era20c/portland,s.aus._129a_australia.7z","./eraint/portland,s.aus._129a_australia.7z","./merra/portland,s.aus._129a_australia.7z","./erafive/portland,s.aus._129a_australia.7z",0.109450053,0.074489948,0.066576718,0.07354576,0.070297694,ERA-Interim,,,- best reconstruction,,
588,portland_maine__usa,-70.247,43.657,./20cr/portland_maine__usa.7z,./era20c/portland_maine__usa.7z,./eraint/portland_maine__usa.7z,./merra/portland_maine__usa.7z,./erafive/portland_maine__usa.7z,0.104953785,0.117618766,0.094235006,0.12006167,0.090525066,ERA-FIVE,,,,,- best reconstruction
589,portlincoln_023_australia,135.86,-34.72,./20cr/portlincoln_023_australia.7z,./era20c/portlincoln_023_australia.7z,./eraint/portlincoln_023_australia.7z,./merra/portlincoln_023_australia.7z,./erafive/portlincoln_023_australia.7z,0.14398055,0.138606092,0.09161049,0.095361188,0.093697527,ERA-Interim,,,- best reconstruction,,
590,portlonsdale_017_australia,138.5,-35.099,./20cr/portlonsdale_017_australia.7z,./era20c/portlonsdale_017_australia.7z,./eraint/portlonsdale_017_australia.7z,./merra/portlonsdale_017_australia.7z,./erafive/portlonsdale_017_australia.7z,0.102549669,0.088834939,0.08351137,0.092504705,0.089802253,ERA-Interim,,,- best reconstruction,,
591,"portlouis_c,mauritius_001",57.49,-20.153,"./20cr/portlouis_c,mauritius_001.7z","./era20c/portlouis_c,mauritius_001.7z","./eraint/portlouis_c,mauritius_001.7z","./merra/portlouis_c,mauritius_001.7z","./erafive/portlouis_c,mauritius_001.7z",0.057639367,0.057600504,0.058354246,0.057813389,0.059849215,ERA-20c,,- best reconstruction,,,
592,portmansfield_usa,-97.422,26.555,./20cr/portmansfield_usa.7z,./era20c/portmansfield_usa.7z,./eraint/portmansfield_usa.7z,./merra/portmansfield_usa.7z,./erafive/portmansfield_usa.7z,0.104733578,0.08716614,0.106156852,0.109720418,0.088319005,ERA-20c,,- best reconstruction,,,
593,"portogrande,capeverde_001",-24.983,16.867,"./20cr/portogrande,capeverde_001.7z","./era20c/portogrande,capeverde_001.7z","./eraint/portogrande,capeverde_001.7z","./merra/portogrande,capeverde_001.7z","./erafive/portogrande,capeverde_001.7z",0.021298598,0.022934483,0.021361186,0.023734755,0.023591643,20CR,- best reconstruction,,,,
594,porto_empedocle_porto+empedocle_italy,13.527,37.286,./20cr/porto_empedocle_porto+empedocle_italy.7z,./era20c/porto_empedocle_porto+empedocle_italy.7z,./eraint/porto_empedocle_porto+empedocle_italy.7z,./merra/porto_empedocle_porto+empedocle_italy.7z,./erafive/porto_empedocle_porto+empedocle_italy.7z,0.101589586,0.102528697,0.110628974,0.112366637,0.113863628,20CR,- best reconstruction,,,,
